Year,Month,Day,Max (F),Min (F),Max (C),Min (C),year,month,meant,maxtp,mintp,mnmax,mnmin,rain,gmin,wdsp,maxgt,sun
1961.0,9.0,27.0,59.0,43.0,15.0,6.1,,,,,,,,,,,,
1961.0,9.0,28.0,57.0,46.0,13.9,7.8,,,,,,,,,,,,
1961.0,9.0,29.0,57.0,44.0,13.9,6.7,,,,,,,,,,,,
1961.0,9.0,30.0,56.0,43.0,13.3,6.1,,,,,,,,,,,,
1961.0,10.0,1.0,61.0,46.0,16.1,7.8,,,,,,,,,,,,
1961.0,10.0,2.0,61.0,50.0,16.1,10.0,,,,,,,,,,,,
1961.0,10.0,3.0,56.0,49.0,13.3,9.4,,,,,,,,,,,,
1961.0,10.0,4.0,59.0,33.0,15.0,0.6,,,,,,,,,,,,
1961.0,10.0,5.0,58.0,35.0,14.4,1.7,,,,,,,,,,,,
1961.0,10.0,6.0,60.0,43.0,15.6,6.1,,,,,,,,,,,,
1961.0,10.0,7.0,56.0,49.0,13.3,9.4,,,,,,,,,,,,
1961.0,10.0,8.0,57.0,44.0,13.9,6.7,,,,,,,,,,,,
1961.0,10.0,9.0,57.0,41.0,13.9,5.0,,,,,,,,,,,,
1961.0,10.0,10.0,58.0,46.0,14.4,7.8,,,,,,,,,,,,
1961.0,10.0,11.0,57.0,43.0,13.9,6.1,,,,,,,,,,,,
1961.0,10.0,12.0,61.0,35.0,16.1,1.7,,,,,,,,,,,,
1961.0,10.0,13.0,64.0,45.0,17.8,7.2,,,,,,,,,,,,
1961.0,10.0,14.0,55.0,49.0,12.8,9.4,,,,,,,,,,,,
1961.0,10.0,15.0,58.0,48.0,14.4,8.9,,,,,,,,,,,,
1961.0,10.0,16.0,53.0,43.0,11.7,6.1,,,,,,,,,,,,
1961.0,10.0,17.0,54.0,47.0,12.2,8.3,,,,,,,,,,,,
1961.0,10.0,18.0,52.0,44.0,11.1,6.7,,,,,,,,,,,,
1961.0,10.0,19.0,49.0,44.0,9.4,6.7,,,,,,,,,,,,
1961.0,10.0,20.0,49.0,40.0,9.4,4.4,,,,,,,,,,,,
1961.0,10.0,21.0,52.0,39.0,11.1,3.9,,,,,,,,,,,,
1961.0,10.0,22.0,51.0,43.0,10.6,6.1,,,,,,,,,,,,
1961.0,10.0,23.0,53.0,42.0,11.7,5.6,,,,,,,,,,,,
1961.0,10.0,24.0,48.0,42.0,8.9,5.6,,,,,,,,,,,,
1961.0,10.0,25.0,51.0,38.0,10.6,3.3,,,,,,,,,,,,
1961.0,10.0,26.0,53.0,42.0,11.7,5.6,,,,,,,,,,,,
1961.0,10.0,27.0,54.0,41.0,12.2,5.0,,,,,,,,,,,,
1961.0,10.0,28.0,51.0,37.0,10.6,2.8,,,,,,,,,,,,
1961.0,10.0,29.0,50.0,32.0,10.0,0.0,,,,,,,,,,,,
1961.0,10.0,30.0,55.0,36.0,12.8,2.2,,,,,,,,,,,,
1961.0,10.0,31.0,56.0,45.0,13.3,7.2,,,,,,,,,,,,
1961.0,11.0,1.0,56.0,42.0,13.3,5.6,,,,,,,,,,,,
1961.0,11.0,2.0,51.0,46.0,10.6,7.8,,,,,,,,,,,,
1961.0,11.0,3.0,47.0,37.0,8.3,2.8,,,,,,,,,,,,
1961.0,11.0,4.0,51.0,39.0,10.6,3.9,,,,,,,,,,,,
1961.0,11.0,5.0,53.0,41.0,11.7,5.0,,,,,,,,,,,,
1961.0,11.0,6.0,48.0,36.0,8.9,2.2,,,,,,,,,,,,
1961.0,11.0,7.0,49.0,40.0,9.4,4.4,,,,,,,,,,,,
1961.0,11.0,8.0,47.0,31.0,8.3,-0.6,,,,,,,,,,,,
1961.0,11.0,9.0,47.0,28.0,8.3,-2.2,,,,,,,,,,,,
1961.0,11.0,10.0,47.0,30.0,8.3,-1.1,,,,,,,,,,,,
1961.0,11.0,11.0,50.0,27.0,10.0,-2.8,,,,,,,,,,,,
1961.0,11.0,12.0,50.0,24.0,10.0,-4.4,,,,,,,,,,,,
1961.0,11.0,13.0,52.0,27.0,11.1,-2.8,,,,,,,,,,,,
1961.0,11.0,14.0,50.0,38.0,10.0,3.3,,,,,,,,,,,,
1961.0,11.0,15.0,48.0,39.0,8.9,3.9,,,,,,,,,,,,
1961.0,11.0,16.0,48.0,38.0,8.9,3.3,,,,,,,,,,,,
1961.0,11.0,17.0,46.0,40.0,7.8,4.4,,,,,,,,,,,,
1961.0,11.0,18.0,47.0,43.0,8.3,6.1,,,,,,,,,,,,
1961.0,11.0,19.0,48.0,44.0,8.9,6.7,,,,,,,,,,,,
1961.0,11.0,20.0,48.0,42.0,8.9,5.6,,,,,,,,,,,,
1961.0,11.0,21.0,47.0,36.0,8.3,2.2,,,,,,,,,,,,
1961.0,11.0,22.0,49.0,37.0,9.4,2.8,,,,,,,,,,,,
1961.0,11.0,23.0,48.0,36.0,8.9,2.2,,,,,,,,,,,,
1961.0,11.0,24.0,46.0,38.0,7.8,3.3,,,,,,,,,,,,
1961.0,11.0,25.0,44.0,34.0,6.7,1.1,,,,,,,,,,,,
1961.0,11.0,26.0,41.0,34.0,5.0,1.1,,,,,,,,,,,,
1961.0,11.0,27.0,40.0,23.0,4.4,-5.0,,,,,,,,,,,,
1961.0,11.0,28.0,47.0,25.0,8.3,-3.9,,,,,,,,,,,,
1961.0,11.0,29.0,49.0,34.0,9.4,1.1,,,,,,,,,,,,
1961.0,11.0,30.0,47.0,40.0,8.3,4.4,,,,,,,,,,,,
1961.0,12.0,1.0,41.0,36.0,5.0,2.2,,,,,,,,,,,,
1961.0,12.0,2.0,39.0,31.0,3.9,-0.6,,,,,,,,,,,,
1961.0,12.0,3.0,41.0,21.0,5.0,-6.1,,,,,,,,,,,,
1961.0,12.0,4.0,51.0,24.0,10.6,-4.4,,,,,,,,,,,,
1961.0,12.0,5.0,41.0,32.0,5.0,0.0,,,,,,,,,,,,
1961.0,12.0,6.0,38.0,29.0,3.3,-1.7,,,,,,,,,,,,
1961.0,12.0,7.0,39.0,21.0,3.9,-6.1,,,,,,,,,,,,
1961.0,12.0,8.0,49.0,24.0,9.4,-4.4,,,,,,,,,,,,
1961.0,12.0,9.0,52.0,39.0,11.1,3.9,,,,,,,,,,,,
1961.0,12.0,10.0,54.0,44.0,12.2,6.7,,,,,,,,,,,,
1961.0,12.0,11.0,52.0,48.0,11.1,8.9,,,,,,,,,,,,
1961.0,12.0,12.0,53.0,43.0,11.7,6.1,,,,,,,,,,,,
1961.0,12.0,13.0,52.0,45.0,11.1,7.2,,,,,,,,,,,,
1961.0,12.0,14.0,51.0,31.0,10.6,-0.6,,,,,,,,,,,,
1961.0,12.0,15.0,54.0,36.0,12.2,2.2,,,,,,,,,,,,
1961.0,12.0,16.0,51.0,49.0,10.6,9.4,,,,,,,,,,,,
1961.0,12.0,17.0,44.0,38.0,6.7,3.3,,,,,,,,,,,,
1961.0,12.0,18.0,39.0,30.0,3.9,-1.1,,,,,,,,,,,,
1961.0,12.0,19.0,36.0,24.0,2.2,-4.4,,,,,,,,,,,,
1961.0,12.0,20.0,38.0,22.0,3.3,-5.6,,,,,,,,,,,,
1961.0,12.0,21.0,39.0,20.0,3.9,-6.7,,,,,,,,,,,,
1961.0,12.0,22.0,44.0,25.0,6.7,-3.9,,,,,,,,,,,,
1961.0,12.0,23.0,40.0,37.0,4.4,2.8,,,,,,,,,,,,
1961.0,12.0,24.0,35.0,29.0,1.7,-1.7,,,,,,,,,,,,
1961.0,12.0,25.0,34.0,25.0,1.1,-3.9,,,,,,,,,,,,
1961.0,12.0,26.0,36.0,26.0,2.2,-3.3,,,,,,,,,,,,
1961.0,12.0,27.0,35.0,17.0,1.7,-8.3,,,,,,,,,,,,
1961.0,12.0,28.0,36.0,17.0,2.2,-8.3,,,,,,,,,,,,
1961.0,12.0,29.0,33.0,21.0,0.6,-6.1,,,,,,,,,,,,
1961.0,12.0,30.0,35.0,25.0,1.7,-3.9,,,,,,,,,,,,
1961.0,12.0,31.0,34.0,17.0,1.1,-8.3,,,,,,,,,,,,
1962.0,1.0,1.0,37.0,17.0,2.8,-8.3,,,,,,,,,,,,
1962.0,1.0,2.0,37.0,16.0,2.8,-8.9,,,,,,,,,,,,
1962.0,1.0,3.0,39.0,14.0,3.9,-10.0,,,,,,,,,,,,
1962.0,1.0,4.0,43.0,15.0,6.1,-9.4,,,,,,,,,,,,
1962.0,1.0,5.0,48.0,18.0,8.9,-7.8,,,,,,,,,,,,
1962.0,1.0,6.0,49.0,32.0,9.4,0.0,,,,,,,,,,,,
1962.0,1.0,7.0,46.0,34.0,7.8,1.1,,,,,,,,,,,,
1962.0,1.0,8.0,47.0,39.0,8.3,3.9,,,,,,,,,,,,
1962.0,1.0,9.0,40.0,34.0,4.4,1.1,,,,,,,,,,,,
1962.0,1.0,10.0,48.0,31.0,8.9,-0.6,,,,,,,,,,,,
1962.0,1.0,11.0,44.0,33.0,6.7,0.6,,,,,,,,,,,,
1962.0,1.0,12.0,42.0,35.0,5.6,1.7,,,,,,,,,,,,
1962.0,1.0,13.0,43.0,34.0,6.1,1.1,,,,,,,,,,,,
1962.0,1.0,14.0,43.0,32.0,6.1,0.0,,,,,,,,,,,,
1962.0,1.0,15.0,50.0,32.0,10.0,0.0,,,,,,,,,,,,
1962.0,1.0,16.0,45.0,32.0,7.2,0.0,,,,,,,,,,,,
1962.0,1.0,17.0,44.0,34.0,6.7,1.1,,,,,,,,,,,,
1962.0,1.0,18.0,43.0,32.0,6.1,0.0,,,,,,,,,,,,
1962.0,1.0,19.0,46.0,32.0,7.8,0.0,,,,,,,,,,,,
1962.0,1.0,20.0,48.0,37.0,8.9,2.8,,,,,,,,,,,,
1962.0,1.0,21.0,44.0,38.0,6.7,3.3,,,,,,,,,,,,
1962.0,1.0,22.0,41.0,33.0,5.0,0.6,,,,,,,,,,,,
1962.0,1.0,23.0,50.0,34.0,10.0,1.1,,,,,,,,,,,,
1962.0,1.0,24.0,50.0,34.0,10.0,1.1,,,,,,,,,,,,
1962.0,1.0,25.0,53.0,43.0,11.7,6.1,,,,,,,,,,,,
1962.0,1.0,26.0,48.0,40.0,8.9,4.4,,,,,,,,,,,,
1962.0,1.0,27.0,45.0,30.0,7.2,-1.1,,,,,,,,,,,,
1962.0,1.0,28.0,46.0,33.0,7.8,0.6,,,,,,,,,,,,
1962.0,1.0,29.0,50.0,41.0,10.0,5.0,,,,,,,,,,,,
1962.0,1.0,30.0,51.0,44.0,10.6,6.7,,,,,,,,,,,,
1962.0,1.0,31.0,52.0,46.0,11.1,7.8,,,,,,,,,,,,
1962.0,2.0,1.0,47.0,36.0,8.3,2.2,,,,,,,,,,,,
1962.0,2.0,2.0,51.0,39.0,10.6,3.9,,,,,,,,,,,,
1962.0,2.0,3.0,49.0,37.0,9.4,2.8,,,,,,,,,,,,
1962.0,2.0,4.0,53.0,38.0,11.7,3.3,,,,,,,,,,,,
1962.0,2.0,5.0,51.0,37.0,10.6,2.8,,,,,,,,,,,,
1962.0,2.0,6.0,51.0,41.0,10.6,5.0,,,,,,,,,,,,
1962.0,2.0,7.0,47.0,40.0,8.3,4.4,,,,,,,,,,,,
1962.0,2.0,8.0,50.0,36.0,10.0,2.2,,,,,,,,,,,,
1962.0,2.0,9.0,51.0,38.0,10.6,3.3,,,,,,,,,,,,
1962.0,2.0,10.0,47.0,42.0,8.3,5.6,,,,,,,,,,,,
1962.0,2.0,11.0,53.0,36.0,11.7,2.2,,,,,,,,,,,,
1962.0,2.0,12.0,48.0,41.0,8.9,5.0,,,,,,,,,,,,
1962.0,2.0,13.0,42.0,37.0,5.6,2.8,,,,,,,,,,,,
1962.0,2.0,14.0,49.0,31.0,9.4,-0.6,,,,,,,,,,,,
1962.0,2.0,15.0,53.0,32.0,11.7,0.0,,,,,,,,,,,,
1962.0,2.0,16.0,47.0,40.0,8.3,4.4,,,,,,,,,,,,
1962.0,2.0,17.0,52.0,42.0,11.1,5.6,,,,,,,,,,,,
1962.0,2.0,18.0,49.0,41.0,9.4,5.0,,,,,,,,,,,,
1962.0,2.0,19.0,49.0,35.0,9.4,1.7,,,,,,,,,,,,
1962.0,2.0,20.0,54.0,40.0,12.2,4.4,,,,,,,,,,,,
1962.0,2.0,21.0,50.0,33.0,10.0,0.6,,,,,,,,,,,,
1962.0,2.0,22.0,46.0,31.0,7.8,-0.6,,,,,,,,,,,,
1962.0,2.0,23.0,43.0,31.0,6.1,-0.6,,,,,,,,,,,,
1962.0,2.0,24.0,43.0,30.0,6.1,-1.1,,,,,,,,,,,,
1962.0,2.0,25.0,43.0,31.0,6.1,-0.6,,,,,,,,,,,,
1962.0,2.0,26.0,40.0,32.0,4.4,0.0,,,,,,,,,,,,
1962.0,2.0,27.0,40.0,31.0,4.4,-0.6,,,,,,,,,,,,
1962.0,2.0,28.0,41.0,32.0,5.0,0.0,,,,,,,,,,,,
1962.0,3.0,1.0,39.0,32.0,3.9,0.0,,,,,,,,,,,,
1962.0,3.0,2.0,43.0,30.0,6.1,-1.1,,,,,,,,,,,,
1962.0,3.0,3.0,41.0,19.0,5.0,-7.2,,,,,,,,,,,,
1962.0,3.0,4.0,42.0,15.0,5.6,-9.4,,,,,,,,,,,,
1962.0,3.0,5.0,42.0,17.0,5.6,-8.3,,,,,,,,,,,,
1962.0,3.0,6.0,44.0,16.0,6.7,-8.9,,,,,,,,,,,,
1962.0,3.0,7.0,40.0,26.0,4.4,-3.3,,,,,,,,,,,,
1962.0,3.0,8.0,44.0,32.0,6.7,0.0,,,,,,,,,,,,
1962.0,3.0,9.0,51.0,35.0,10.6,1.7,,,,,,,,,,,,
1962.0,3.0,10.0,46.0,43.0,7.8,6.1,,,,,,,,,,,,
1962.0,3.0,11.0,40.0,38.0,4.4,3.3,,,,,,,,,,,,
1962.0,3.0,12.0,44.0,33.0,6.7,0.6,,,,,,,,,,,,
1962.0,3.0,13.0,44.0,23.0,6.7,-5.0,,,,,,,,,,,,
1962.0,3.0,14.0,41.0,24.0,5.0,-4.4,,,,,,,,,,,,
1962.0,3.0,15.0,41.0,30.0,5.0,-1.1,,,,,,,,,,,,
1962.0,3.0,16.0,48.0,32.0,8.9,0.0,,,,,,,,,,,,
1962.0,3.0,17.0,47.0,40.0,8.3,4.4,,,,,,,,,,,,
1962.0,3.0,18.0,49.0,27.0,9.4,-2.8,,,,,,,,,,,,
1962.0,3.0,19.0,51.0,24.0,10.6,-4.4,,,,,,,,,,,,
1962.0,3.0,20.0,55.0,37.0,12.8,2.8,,,,,,,,,,,,
1962.0,3.0,21.0,49.0,34.0,9.4,1.1,,,,,,,,,,,,
1962.0,3.0,22.0,49.0,27.0,9.4,-2.8,,,,,,,,,,,,
1962.0,3.0,23.0,46.0,34.0,7.8,1.1,,,,,,,,,,,,
1962.0,3.0,24.0,49.0,27.0,9.4,-2.8,,,,,,,,,,,,
1962.0,3.0,25.0,51.0,33.0,10.6,0.6,,,,,,,,,,,,
1962.0,3.0,26.0,51.0,42.0,10.6,5.6,,,,,,,,,,,,
1962.0,3.0,27.0,51.0,33.0,10.6,0.6,,,,,,,,,,,,
1962.0,3.0,28.0,49.0,29.0,9.4,-1.7,,,,,,,,,,,,
1962.0,3.0,29.0,50.0,33.0,10.0,0.6,,,,,,,,,,,,
1962.0,3.0,30.0,45.0,35.0,7.2,1.7,,,,,,,,,,,,
1962.0,3.0,31.0,44.0,30.0,6.7,-1.1,,,,,,,,,,,,
1962.0,4.0,1.0,47.0,33.0,8.3,0.6,,,,,,,,,,,,
1962.0,4.0,2.0,49.0,37.0,9.4,2.8,,,,,,,,,,,,
1962.0,4.0,3.0,51.0,35.0,10.6,1.7,,,,,,,,,,,,
1962.0,4.0,4.0,48.0,29.0,8.9,-1.7,,,,,,,,,,,,
1962.0,4.0,5.0,48.0,36.0,8.9,2.2,,,,,,,,,,,,
1962.0,4.0,6.0,50.0,34.0,10.0,1.1,,,,,,,,,,,,
1962.0,4.0,7.0,51.0,42.0,10.6,5.6,,,,,,,,,,,,
1962.0,4.0,8.0,49.0,34.0,9.4,1.1,,,,,,,,,,,,
1962.0,4.0,9.0,49.0,39.0,9.4,3.9,,,,,,,,,,,,
1962.0,4.0,10.0,52.0,42.0,11.1,5.6,,,,,,,,,,,,
1962.0,4.0,11.0,51.0,44.0,10.6,6.7,,,,,,,,,,,,
1962.0,4.0,12.0,53.0,31.0,11.7,-0.6,,,,,,,,,,,,
1962.0,4.0,13.0,57.0,27.0,13.9,-2.8,,,,,,,,,,,,
1962.0,4.0,14.0,54.0,34.0,12.2,1.1,,,,,,,,,,,,
1962.0,4.0,15.0,52.0,31.0,11.1,-0.6,,,,,,,,,,,,
1962.0,4.0,16.0,54.0,30.0,12.2,-1.1,,,,,,,,,,,,
1962.0,4.0,17.0,60.0,40.0,15.6,4.4,,,,,,,,,,,,
1962.0,4.0,18.0,54.0,34.0,12.2,1.1,,,,,,,,,,,,
1962.0,4.0,19.0,52.0,43.0,11.1,6.1,,,,,,,,,,,,
1962.0,4.0,20.0,54.0,39.0,12.2,3.9,,,,,,,,,,,,
1962.0,4.0,21.0,54.0,35.0,12.2,1.7,,,,,,,,,,,,
1962.0,4.0,22.0,60.0,27.0,15.6,-2.8,,,,,,,,,,,,
1962.0,4.0,23.0,54.0,44.0,12.2,6.7,,,,,,,,,,,,
1962.0,4.0,24.0,61.0,35.0,16.1,1.7,,,,,,,,,,,,
1962.0,4.0,25.0,64.0,37.0,17.8,2.8,,,,,,,,,,,,
1962.0,4.0,26.0,62.0,51.0,16.7,10.6,,,,,,,,,,,,
1962.0,4.0,27.0,65.0,46.0,18.3,7.8,,,,,,,,,,,,
1962.0,4.0,28.0,64.0,35.0,17.8,1.7,,,,,,,,,,,,
1962.0,4.0,29.0,66.0,36.0,18.9,2.2,,,,,,,,,,,,
1962.0,4.0,30.0,67.0,33.0,19.4,0.6,,,,,,,,,,,,
1962.0,5.0,1.0,66.0,35.0,18.9,1.7,,,,,,,,,,,,
1962.0,5.0,2.0,68.0,36.0,20.0,2.2,,,,,,,,,,,,
1962.0,5.0,3.0,63.0,36.0,17.2,2.2,,,,,,,,,,,,
1962.0,5.0,4.0,61.0,45.0,16.1,7.2,,,,,,,,,,,,
1962.0,5.0,5.0,61.0,41.0,16.1,5.0,,,,,,,,,,,,
1962.0,5.0,6.0,64.0,49.0,17.8,9.4,,,,,,,,,,,,
1962.0,5.0,7.0,62.0,47.0,16.7,8.3,,,,,,,,,,,,
1962.0,5.0,8.0,59.0,47.0,15.0,8.3,,,,,,,,,,,,
1962.0,5.0,9.0,61.0,35.0,16.1,1.7,,,,,,,,,,,,
1962.0,5.0,10.0,60.0,36.0,15.6,2.2,,,,,,,,,,,,
1962.0,5.0,11.0,57.0,43.0,13.9,6.1,,,,,,,,,,,,
1962.0,5.0,12.0,58.0,48.0,14.4,8.9,,,,,,,,,,,,
1962.0,5.0,13.0,58.0,43.0,14.4,6.1,,,,,,,,,,,,
1962.0,5.0,14.0,60.0,49.0,15.6,9.4,,,,,,,,,,,,
1962.0,5.0,15.0,57.0,46.0,13.9,7.8,,,,,,,,,,,,
1962.0,5.0,16.0,55.0,44.0,12.8,6.7,,,,,,,,,,,,
1962.0,5.0,17.0,53.0,39.0,11.7,3.9,,,,,,,,,,,,
1962.0,5.0,18.0,54.0,36.0,12.2,2.2,,,,,,,,,,,,
1962.0,5.0,19.0,55.0,40.0,12.8,4.4,,,,,,,,,,,,
1962.0,5.0,20.0,52.0,34.0,11.1,1.1,,,,,,,,,,,,
1962.0,5.0,21.0,56.0,39.0,13.3,3.9,,,,,,,,,,,,
1962.0,5.0,22.0,55.0,30.0,12.8,-1.1,,,,,,,,,,,,
1962.0,5.0,23.0,55.0,41.0,12.8,5.0,,,,,,,,,,,,
1962.0,5.0,24.0,56.0,37.0,13.3,2.8,,,,,,,,,,,,
1962.0,5.0,25.0,57.0,39.0,13.9,3.9,,,,,,,,,,,,
1962.0,5.0,26.0,57.0,30.0,13.9,-1.1,,,,,,,,,,,,
1962.0,5.0,27.0,55.0,38.0,12.8,3.3,,,,,,,,,,,,
1962.0,5.0,28.0,53.0,35.0,11.7,1.7,,,,,,,,,,,,
1962.0,5.0,29.0,57.0,47.0,13.9,8.3,,,,,,,,,,,,
1962.0,5.0,30.0,58.0,30.0,14.4,-1.1,,,,,,,,,,,,
1962.0,5.0,31.0,58.0,29.0,14.4,-1.7,,,,,,,,,,,,
1962.0,6.0,1.0,57.0,27.0,13.9,-2.8,,,,,,,,,,,,
1962.0,6.0,2.0,61.0,31.0,16.1,-0.6,,,,,,,,,,,,
1962.0,6.0,3.0,66.0,39.0,18.9,3.9,,,,,,,,,,,,
1962.0,6.0,4.0,67.0,43.0,19.4,6.1,,,,,,,,,,,,
1962.0,6.0,5.0,69.0,41.0,20.6,5.0,,,,,,,,,,,,
1962.0,6.0,6.0,66.0,47.0,18.9,8.3,,,,,,,,,,,,
1962.0,6.0,7.0,73.0,42.0,22.8,5.6,,,,,,,,,,,,
1962.0,6.0,8.0,74.0,39.0,23.3,3.9,,,,,,,,,,,,
1962.0,6.0,9.0,60.0,38.0,15.6,3.3,,,,,,,,,,,,
1962.0,6.0,10.0,61.0,48.0,16.1,8.9,,,,,,,,,,,,
1962.0,6.0,11.0,59.0,48.0,15.0,8.9,,,,,,,,,,,,
1962.0,6.0,12.0,62.0,52.0,16.7,11.1,,,,,,,,,,,,
1962.0,6.0,13.0,59.0,47.0,15.0,8.3,,,,,,,,,,,,
1962.0,6.0,14.0,62.0,51.0,16.7,10.6,,,,,,,,,,,,
1962.0,6.0,15.0,62.0,39.0,16.7,3.9,,,,,,,,,,,,
1962.0,6.0,16.0,63.0,37.0,17.2,2.8,,,,,,,,,,,,
1962.0,6.0,17.0,64.0,33.0,17.8,0.6,,,,,,,,,,,,
1962.0,6.0,18.0,62.0,54.0,16.7,12.2,,,,,,,,,,,,
1962.0,6.0,19.0,59.0,50.0,15.0,10.0,,,,,,,,,,,,
1962.0,6.0,20.0,65.0,43.0,18.3,6.1,,,,,,,,,,,,
1962.0,6.0,21.0,63.0,56.0,17.2,13.3,,,,,,,,,,,,
1962.0,6.0,22.0,63.0,49.0,17.2,9.4,,,,,,,,,,,,
1962.0,6.0,23.0,58.0,50.0,14.4,10.0,,,,,,,,,,,,
1962.0,6.0,24.0,58.0,50.0,14.4,10.0,,,,,,,,,,,,
1962.0,6.0,25.0,57.0,47.0,13.9,8.3,,,,,,,,,,,,
1962.0,6.0,26.0,59.0,48.0,15.0,8.9,,,,,,,,,,,,
1962.0,6.0,27.0,58.0,40.0,14.4,4.4,,,,,,,,,,,,
1962.0,6.0,28.0,59.0,52.0,15.0,11.1,,,,,,,,,,,,
1962.0,6.0,29.0,60.0,47.0,15.6,8.3,,,,,,,,,,,,
1962.0,6.0,30.0,61.0,52.0,16.1,11.1,,,,,,,,,,,,
1962.0,7.0,1.0,65.0,52.0,18.3,11.1,,,,,,,,,,,,
1962.0,7.0,2.0,59.0,55.0,15.0,12.8,,,,,,,,,,,,
1962.0,7.0,3.0,59.0,50.0,15.0,10.0,,,,,,,,,,,,
1962.0,7.0,4.0,59.0,51.0,15.0,10.6,,,,,,,,,,,,
1962.0,7.0,5.0,58.0,48.0,14.4,8.9,,,,,,,,,,,,
1962.0,7.0,6.0,59.0,46.0,15.0,7.8,,,,,,,,,,,,
1962.0,7.0,7.0,62.0,49.0,16.7,9.4,,,,,,,,,,,,
1962.0,7.0,8.0,64.0,52.0,17.8,11.1,,,,,,,,,,,,
1962.0,7.0,9.0,71.0,42.0,21.7,5.6,,,,,,,,,,,,
1962.0,7.0,10.0,60.0,54.0,15.6,12.2,,,,,,,,,,,,
1962.0,7.0,11.0,59.0,52.0,15.0,11.1,,,,,,,,,,,,
1962.0,7.0,12.0,65.0,51.0,18.3,10.6,,,,,,,,,,,,
1962.0,7.0,13.0,69.0,42.0,20.6,5.6,,,,,,,,,,,,
1962.0,7.0,14.0,64.0,54.0,17.8,12.2,,,,,,,,,,,,
1962.0,7.0,15.0,61.0,53.0,16.1,11.7,,,,,,,,,,,,
1962.0,7.0,16.0,66.0,53.0,18.9,11.7,,,,,,,,,,,,
1962.0,7.0,17.0,69.0,37.0,20.6,2.8,,,,,,,,,,,,
1962.0,7.0,18.0,61.0,51.0,16.1,10.6,,,,,,,,,,,,
1962.0,7.0,19.0,63.0,56.0,17.2,13.3,,,,,,,,,,,,
1962.0,7.0,20.0,67.0,48.0,19.4,8.9,,,,,,,,,,,,
1962.0,7.0,21.0,63.0,49.0,17.2,9.4,,,,,,,,,,,,
1962.0,7.0,22.0,64.0,52.0,17.8,11.1,,,,,,,,,,,,
1962.0,7.0,23.0,64.0,50.0,17.8,10.0,,,,,,,,,,,,
1962.0,7.0,24.0,59.0,47.0,15.0,8.3,,,,,,,,,,,,
1962.0,7.0,25.0,63.0,51.0,17.2,10.6,,,,,,,,,,,,
1962.0,7.0,26.0,67.0,45.0,19.4,7.2,,,,,,,,,,,,
1962.0,7.0,27.0,64.0,42.0,17.8,5.6,,,,,,,,,,,,
1962.0,7.0,28.0,64.0,52.0,17.8,11.1,,,,,,,,,,,,
1962.0,7.0,29.0,69.0,52.0,20.6,11.1,,,,,,,,,,,,
1962.0,7.0,30.0,62.0,57.0,16.7,13.9,,,,,,,,,,,,
1962.0,7.0,31.0,64.0,54.0,17.8,12.2,,,,,,,,,,,,
1962.0,8.0,1.0,64.0,54.0,17.8,12.2,,,,,,,,,,,,
1962.0,8.0,2.0,64.0,51.0,17.8,10.6,,,,,,,,,,,,
1962.0,8.0,3.0,60.0,50.0,15.6,10.0,,,,,,,,,,,,
1962.0,8.0,4.0,61.0,47.0,16.1,8.3,,,,,,,,,,,,
1962.0,8.0,5.0,61.0,45.0,16.1,7.2,,,,,,,,,,,,
1962.0,8.0,6.0,61.0,41.0,16.1,5.0,,,,,,,,,,,,
1962.0,8.0,7.0,60.0,48.0,15.6,8.9,,,,,,,,,,,,
1962.0,8.0,8.0,63.0,41.0,17.2,5.0,,,,,,,,,,,,
1962.0,8.0,9.0,62.0,49.0,16.7,9.4,,,,,,,,,,,,
1962.0,8.0,10.0,63.0,52.0,17.2,11.1,,,,,,,,,,,,
1962.0,8.0,11.0,62.0,52.0,16.7,11.1,,,,,,,,,,,,
1962.0,8.0,12.0,62.0,46.0,16.7,7.8,,,,,,,,,,,,
1962.0,8.0,13.0,66.0,33.0,18.9,0.6,,,,,,,,,,,,
1962.0,8.0,14.0,62.0,36.0,16.7,2.2,,,,,,,,,,,,
1962.0,8.0,15.0,62.0,54.0,16.7,12.2,,,,,,,,,,,,
1962.0,8.0,16.0,61.0,44.0,16.1,6.7,,,,,,,,,,,,
1962.0,8.0,17.0,63.0,44.0,17.2,6.7,,,,,,,,,,,,
1962.0,8.0,18.0,65.0,42.0,18.3,5.6,,,,,,,,,,,,
1962.0,8.0,19.0,69.0,52.0,20.6,11.1,,,,,,,,,,,,
1962.0,8.0,20.0,65.0,54.0,18.3,12.2,,,,,,,,,,,,
1962.0,8.0,21.0,60.0,52.0,15.6,11.1,,,,,,,,,,,,
1962.0,8.0,22.0,64.0,51.0,17.8,10.6,,,,,,,,,,,,
1962.0,8.0,23.0,61.0,53.0,16.1,11.7,,,,,,,,,,,,
1962.0,8.0,24.0,61.0,52.0,16.1,11.1,,,,,,,,,,,,
1962.0,8.0,25.0,61.0,50.0,16.1,10.0,,,,,,,,,,,,
1962.0,8.0,26.0,62.0,50.0,16.7,10.0,,,,,,,,,,,,
1962.0,8.0,27.0,59.0,49.0,15.0,9.4,,,,,,,,,,,,
1962.0,8.0,28.0,62.0,47.0,16.7,8.3,,,,,,,,,,,,
1962.0,8.0,29.0,65.0,41.0,18.3,5.0,,,,,,,,,,,,
