bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta
3102,1705.55,130623.1,129342.6667,-372.6,221.2,4.146
3103,1706.1,130655.8,129380,-371.7,221.3,4.145
3104,1706.65,130688.5,129417.6667,-372.2,221.2,4.143
3105,1707.2,130721.2,129455.3333,-373.9,220.9,3.895
3106,1707.75,130756.1,129493,-380.8,219.8,3.8
3107,1708.3,130791.8,129532.6667,-377.8,220.3,3.74
3108,1708.85,130828,129572.3333,-370,221.6,4.234
3109,1709.4,130860.1,129612,-372.3,221.2,4.132
3110,1709.95,130892.9,129650,-374.6,220.8,4.034
3111,1710.5,130926.6,129688,-373.6,221,4.086
3112,1711.05,130959.8,129726,-371.9,221.3,4.042
3113,1711.6,130993.4,129764.6667,-375.6,220.7,3.992
3114,1712.15,131027.5,129803.3333,-378.1,220.2,3.829
3115,1712.7,131063,129842,-374.4,220.8,3.996
3116,1713.25,131097,129881.3333,-371.4,221.3,4.043
3117,1713.8,131130.6,129920.6667,-382.4,219.5,3.591
3118,1714.35,131168.5,129960,-379,220.1,3.836
3119,1714.9,131203.9,129999.6667,-371.5,221.3,3.886
3120,1715.45,131238.9,130039.3333,-378.5,220.2,3.833
3121,1716,131274.5,130079,-380.1,219.9,3.725
3122,1716.55,131311,130118.6667,-375.8,220.6,3.838
3123,1717.1,131346.5,130158.3333,-374.9,220.7,3.886
3124,1717.65,131381.5,130198,-381.4,219.7,3.596
3125,1718.2,131419.4,130239.3333,-381.5,219.7,3.744
3126,1718.75,131455.8,130280.6667,-372.3,221.2,3.663
3127,1719.3,131493,130322,-386.7,218.8,3.499
3128,1719.85,131532,130364.6667,-384.4,219.2,3.411
3129,1720.4,131571.9,130407.3333,-378.2,220.2,3.637
3130,1720.95,131609.4,130450,-381.8,219.6,3.573
3131,1721.5,131647.6,130493,-383,219.4,3.455
3132,1722.05,131687.1,130536,-385.7,218.9,3.348
3133,1722.6,131727.9,130579,-384.7,219.1,3.367
3134,1723.15,131768.5,130623.3333,-384.9,219.1,3.344
3135,1723.7,131809.3,130667.6667,-386,218.9,3.325
3136,1724.25,131850.4,130712,-385.4,219,3.232
3137,1724.8,131892.7,130758.3333,-391.9,217.9,3.109
3138,1725.35,131936.7,130804.6667,-388.2,218.5,3.15
3139,1725.9,131980.1,130851,-386.9,218.7,3.24
3140,1726.45,132022.3,130896.6667,-387.9,218.6,3.197
3141,1727,132065.1,130942.3333,-388.2,218.5,3.216
3142,1727.55,132107.7,130988,-385.9,218.9,3.227
3143,1728.1,132150.1,131034.3333,-388.4,218.5,3.152
3144,1728.65,132193.6,131080.6667,-392.4,217.8,3.041
3145,1729.2,132238.7,131127,-390,218.2,3.078
3146,1729.75,132283.2,131173.3333,-387.4,218.6,3.199
3147,1730.3,132326.1,131219.6667,-389.9,218.2,3.119
3148,1730.85,132370,131266,-385.7,218.9,3.206
3149,1731.4,132412.9,131313,-391.6,217.9,3.078
3150,1731.95,132457.5,131360,-390.9,218.1,2.913
3151,1732.5,132504.6,131407,-400.2,216.5,2.745
3152,1733.05,132554.6,131459.3333,-397.1,217,2.745
3153,1733.6,132604.7,131511.6667,-394.2,217.5,2.814
3154,1734.15,132653.6,131564,-396.8,217.1,2.792
3155,1734.7,132702.8,131616.3333,-396.5,217.1,2.736
3156,1735.25,132753.1,131668.6667,-399.5,216.6,2.677
3157,1735.8,132804.6,131721,-399,216.7,2.642
3158,1736.35,132856.7,131775,-400.4,216.5,2.613
3159,1736.9,132909.4,131829,-400.5,216.4,2.618
3160,1737.45,132962.1,131883,-398,216.9,2.62
3161,1738,133014.7,131939.6667,-406.9,215.4,2.395
3162,1738.55,133072.3,131996.3333,-405.3,215.6,2.41
3163,1739.1,133129.6,132053,-398.7,216.7,2.651
3164,1739.65,133181.7,132106,-399.5,216.6,2.65
3165,1740.2,133233.8,132159,-397.5,216.9,2.682
3166,1740.75,133285.4,132212,-402.1,216.2,2.541
3167,1741.3,133339.8,132268,-403.4,215.9,2.485
3168,1741.85,133395.5,132324,-403.1,216,2.473
3169,1742.4,133451.5,132380,-404.1,215.8,2.47
3170,1742.95,133507.5,132437.3333,-402.1,216.2,2.467
3171,1743.5,133563.7,132494.6667,-408.2,215.1,2.317
3172,1744.05,133623.5,132552,-411,214.7,2.214
3173,1744.6,133686.2,132612.3333,-405.6,215.6,2.32
3174,1745.15,133746,132672.6667,-410,214.8,2.258
3175,1745.7,133807.5,132733,-408.8,215,2.245
3176,1746.25,133869.3,132794.3333,-411.6,214.6,2.174
3177,1746.8,133933.3,132855.6667,-410.4,214.8,2.167
3178,1747.35,133997.4,132917,-415.2,214,2.073
3179,1747.9,134064.5,132979.3333,-413.8,214.2,2.093
3180,1748.45,134131,133041.6667,-407.1,215.3,2.297
3181,1749,134191.6,133104,-408.2,215.1,2.223
3182,1749.55,134254.3,133167.6667,-417.2,213.6,2.024
3183,1750.1,134323.2,133231.3333,-417,213.7,2.012
3184,1750.65,134392.5,133295,-410.2,214.8,2.173
3185,1751.2,134456.7,133354.6667,-408.9,215,2.237
3186,1751.75,134519,133414.3333,-410.9,214.7,2.172
3187,1752.3,134583.3,133474,-415.6,213.9,2.022
3188,1752.85,134652.4,133540.3333,-417.5,213.6,1.966
3189,1753.4,134723.5,133606.6667,-420.6,213.1,1.917
3190,1753.95,134796.5,133673,-410.5,214.7,2.089
3191,1754.5,134863.5,133737.6667,-418.7,213.4,1.956
3192,1755.05,134935.1,133802.3333,-417.6,213.5,1.94
3193,1755.6,135007.3,133867,-419.6,213.2,1.895
3194,1756.15,135081.2,133934.6667,-422.7,212.7,1.832
3195,1756.7,135157.8,134002.3333,-416.3,213.7,1.951
3196,1757.25,135229.7,134070,-422.1,212.8,1.825
3197,1757.8,135306.6,134139.6667,-421.3,212.9,1.834
3198,1758.35,135383.2,134209.3333,-421.2,212.9,1.829
3199,1758.9,135460,134279,-423.7,212.5,1.778
3200,1759.45,135539.1,134350.3333,-423,212.6,1.783
3201,1760,135618,134421.6667,-422.8,212.6,1.775
3202,1760.55,135697.3,134493,-426.1,212.1,1.712
3203,1761.1,135779.6,134567,-424.6,212.3,1.731
3204,1761.65,135861,134641,-425.9,212.1,1.692
3205,1762.2,135944.3,134715,-429.4,211.5,1.618
3206,1762.75,136031.5,134794,-429.8,211.5,1.595
3207,1763.3,136120,134873,-430,211.4,1.576
3208,1763.85,136209.5,134952,-434,210.8,1.498
3209,1764.4,136303.9,135037,-434.6,210.7,1.476
3210,1764.95,136399.6,135122,-434.3,210.7,1.477
3211,1765.5,136495.4,135207,-434.7,210.6,1.464
3212,1766.05,136592.1,135292.3333,-430.7,210.3,1.444
3213,1766.6,136690.1,135377.6667,-428.7,211.6,1.584
3214,1767.15,136779.6,135463,-435.8,210.4,1.446
3215,1767.7,136877.6,135547.6667,-432.5,211,1.523
3216,1768.25,136970.7,135632.3333,-427.2,211.8,1.626
3217,1768.8,137058,135717,-431.9,211,1.524
3218,1769.35,137151.1,135807.6667,-437.9,210,1.412
3219,1769.9,137251.8,135898.3333,-434.8,210.5,1.437
3220,1770.45,137350.6,135989,-438.3,210,1.381
3221,1771,137453.6,136087.6667,-439.8,209.7,1.345
3222,1771.55,137559.4,136186.3333,-440,209.7,1.351
3223,1772.1,137664.7,136285,-432.2,210.9,1.481
3224,1772.65,137760.9,136380.6667,-438.3,209.9,1.39
3225,1773.2,137863.4,136476.3333,-435.9,210.3,1.415
3226,1773.75,137964.2,136572,-437.9,210,1.38
3227,1774.3,138067.5,136670.3333,-439.2,209.7,1.355
3228,1774.85,138172.9,136768.6667,-431.6,211,1.515
3229,1775.4,138267.1,136867,-431.7,211,1.506
3230,1775.95,138362,136964.6667,-436.6,210.2,1.416
3231,1776.5,138462.9,137062.3333,-435.5,210.3,1.423
3232,1777.05,138563.4,137160,-435.7,210.3,1.427
3233,1777.6,138663.7,137261,-433.1,210.7,1.462
3234,1778.15,138761.6,137362,-438.3,209.8,1.376
3235,1778.7,138865.7,137463,-435.8,210.2,1.413
3236,1779.25,138967.2,137565.6667,-434.3,210.5,1.443
3237,1779.8,139066.6,137668.3333,-436.6,210.1,1.402
3238,1780.35,139168.9,137771,-434.9,210.4,1.428
3239,1780.9,139269.4,137877,-437.5,209.9,1.377
3240,1781.45,139373.7,137983,-437.7,209.9,1.371
3241,1782,139478.5,138089,-434,210.5,1.447
3242,1782.55,139577.9,138198,-439.6,209.6,1.333
3243,1783.1,139685.8,138307,-436.8,210,1.376
3244,1783.65,139790.4,138416,-439.1,209.7,1.33
3245,1784.2,139898.7,138534,-443,209,1.266
3246,1784.75,140012.5,138652,-440.8,209.4,1.294
3247,1785.3,140123.9,138770,-440,209.5,1.313
3248,1785.85,140233.7,138888,-440.1,209.5,1.314
3249,1786.4,140343.6,139006,-438.9,209.7,1.337
3250,1786.95,140451.5,139124,-437.5,209.9,1.362
3251,1787.5,140557.6,139240.6667,-437.6,209.9,1.36
3252,1788.05,140663.9,139357.3333,-439.3,209.6,1.327
3253,1788.6,140772.8,139474,-441,209.3,1.295
3254,1789.15,140884.6,139594.3333,-437,209.9,1.359
3255,1789.7,140991.1,139714.6667,-440.9,209.3,1.313
3256,1790.25,141101.4,139835,-434.1,210.4,1.4
3257,1790.8,141204.9,139955,-441.2,209.2,1.299
3258,1791.35,141316.5,140075,-440.7,209.3,1.293
3259,1791.9,141428.8,140195,-436.8,210,1.375
3260,1792.45,141534.3,140314,-435.3,210.2,1.396
3261,1793,141638.3,140433,-440.4,209.4,1.311
3262,1793.55,141749.2,140552,-438,209.7,1.337
3263,1794.1,141857.9,140676.6667,-440.1,209.4,1.307
3264,1794.65,141969.2,140801.3333,-440.8,209.3,1.288
3265,1795.2,142082.1,140926,-441,209.2,1.289
3266,1795.75,142195.1,141051,-438.5,209.7,1.329
3267,1796.3,142304.7,141176,-439,209.6,1.331
3268,1796.85,142414.1,141301,-436.2,210,1.378
3269,1797.4,142519.9,141426.3333,-438.8,209.6,1.329
3270,1797.95,142629.7,141551.6667,-442,209.1,1.281
3271,1798.5,142743.6,141677,-433.9,210.4,1.417
3272,1799.05,142846.7,141795,-433.6,210.5,1.434
3273,1799.6,142948.6,141913,-437,209.9,1.387
3274,1800.15,143054,142031,-432.8,210.6,1.441
3275,1800.7,143155.5,142152.3333,-436.4,210,1.385
3276,1801.25,143261.1,142273.6667,-438.6,209.6,1.334
3277,1801.8,143370.9,142395,-441.7,209.1,1.276
3278,1802.35,143485.7,142522,-437.6,209.8,1.346
3279,1802.9,143594.6,142649,-438.2,209.7,1.351
3280,1803.45,143703.1,142776,-434.8,210.3,1.405
3281,1804,143807.5,142893,-435.5,210.1,1.41
3282,1804.55,143911.6,143010,-431.8,210.7,1.469
3283,1805.1,144011.5,143127,-435.3,210.2,1.405
3284,1805.65,144116.1,143250.3333,-439.4,209.5,1.321
3285,1806.2,144227.4,143373.6667,-439,209.6,1.321
3286,1806.75,144338.7,143497,-440.2,209.4,1.314
3287,1807.3,144450.7,143614.3333,-434.1,210.4,1.424
3288,1807.85,144554.1,143731.6667,-430.8,210.9,1.481
3289,1808.4,144653.6,143849,-437,209.9,1.374
3290,1808.95,144760.8,143971,-440.6,209.3,1.298
3291,1809.5,144874.4,144093,-436,210.1,1.382
3292,1810.05,144981.2,144215,-440.5,209.3,1.298
3293,1810.6,145094.9,144336,-439.2,209.5,1.327
3294,1811.15,145206.1,144457,-434.3,210.3,1.42
3295,1811.7,145310.1,144578,-431.7,210.8,1.471
3296,1812.25,145410.6,144692,-435.7,210.1,1.404
3297,1812.8,145515.9,144806,-436,210.1,1.388
3298,1813.35,145622.5,144920,-436.8,209.9,1.374
3299,1813.9,145730.2,145035.6667,-433.5,210.5,1.438
3300,1814.45,145833.1,145151.3333,-436.8,209.9,1.378
3301,1815,145940.6,145267,-435.6,210.1,1.401
3302,1815.55,146046.4,145382.6667,-433.4,210.5,1.425
3303,1816.1,146150.5,145498.3333,-439.8,209.4,1.331
3304,1816.65,146261.9,145614,-435.3,210.2,1.396
3305,1817.2,146368.2,145726.6667,-434.6,210.3,1.421
3306,1817.75,146472.7,145839.3333,-433.5,210.5,1.445
3307,1818.3,146575.6,145952,-440,209.4,1.31
3308,1818.85,146689,146070.6667,-436.4,210,1.367
3309,1819.4,146797.8,146189.3333,-438.9,209.6,1.326
3310,1819.95,146910,146308,-441.9,209.1,1.27
3311,1820.5,147027.2,146423,-439,209.6,1.34
3312,1821.05,147138.4,146538,-430.3,211,1.493
3313,1821.6,147238.2,146653,-434.6,210.3,1.425
3314,1822.15,147342.8,146765.6667,-437,209.9,1.376
3315,1822.7,147451.2,146878.3333,-436.1,210.1,1.391
3316,1823.25,147558.5,146991,-433.9,210.4,1.43
3317,1823.8,147662.9,147094,-435.2,210.2,1.44
3318,1824.35,147766.6,147197,-428.1,212.7,1.698
3319,1824.9,147854.7,147300,-436.1,210.1,1.443
3320,1825.45,147958.3,147408,-432,210.7,1.47
3321,1826,148060,147516,-433.5,210.5,1.458
3322,1826.55,148162.7,147624,-431.3,210.9,1.487
3323,1827.1,148263.4,147735.3333,-435.7,210.1,1.405
3324,1827.65,148370,147846.6667,-437.9,209.8,1.352
3325,1828.2,148480.9,147958,-438.9,209.6,1.329
3326,1828.75,148593.8,148075.6667,-439.5,209.5,1.323
3327,1829.3,148707.2,148193.3333,-437.2,209.9,1.359
3328,1829.85,148817.7,148311,-439.1,209.6,1.332
3329,1830.4,148930.5,148421.3333,-434.7,210.3,1.428
3330,1830.95,149035.7,148531.6667,-430.2,211,1.521
3331,1831.5,149134.6,148642,-430.3,211,1.521
3332,1832.05,149233.5,148748.3333,-435.5,210.2,1.423
3333,1832.6,149339.3,148854.6667,-430.7,211,1.511
3334,1833.15,149439,148961,-429.1,211.2,1.545
3335,1833.7,149536.6,149068.3333,-433.9,210.4,1.449
3336,1834.25,149640.7,149175.6667,-435.2,210.2,1.413
3337,1834.8,149747.5,149283,-436.6,210,1.387
3338,1835.35,149856.3,149394.6667,-436.2,210.1,1.398
3339,1835.9,149964.4,149506.3333,-432.2,210.7,1.471
3340,1836.45,150067.2,149618,-435.2,210.2,1.418
3341,1837,150173.9,149730,-436.2,210.1,1.394
3342,1837.55,150282.5,149842,-434.9,210.3,1.415
3343,1838.1,150389.5,149954,-437.3,209.9,1.382
3344,1838.65,150499.1,150065,-433.5,210.5,1.443
3345,1839.2,150604.2,150176,-433.5,210.5,1.469
3346,1839.75,150707.5,150287,-427.7,211.5,1.561
3347,1840.3,150804.8,150389.6667,-433.4,210.5,1.488
3348,1840.85,150906.8,150492.3333,-427.8,211.5,1.573
3349,1841.4,151003.4,150595,-429.1,211.2,1.568
3350,1841.95,151100.4,150695.3333,-428.3,211.4,1.58
3351,1842.5,151196.7,150795.6667,-428,211.4,1.589
3352,1843.05,151292.6,150896,-427.8,211.5,1.59
3353,1843.6,151388.4,150997.3333,-429.3,211.2,1.562
3354,1844.15,151486,151098.6667,-428.5,211.4,1.57
3355,1844.7,151583.2,151200,-431.6,210.8,1.505
3356,1845.25,151684.7,151305,-431.6,210.8,1.504
3357,1845.8,151786.2,151410,-430.2,211.1,1.53
3358,1846.35,151886.1,151515,-431.5,210.9,1.508
3359,1846.9,151987.5,151621,-430.9,211,1.514
3360,1847.45,152088.6,151727,-432.3,210.7,1.486
3361,1848,152191.7,151833,-433,210.6,1.476
3362,1848.55,152295.5,151938.6667,-430.9,211,1.518
3363,1849.1,152396.5,152044.3333,-429.3,211.2,1.537
3364,1849.65,152496.3,152150,-435.1,210.3,1.454
3365,1850.2,152601.8,152256.6667,-428.4,211.4,1.55
3366,1850.75,152700.9,152363.3333,-432,210.8,1.503
3367,1851.3,152803.1,152470,-432.6,210.7,1.482
3368,1851.85,152906.8,152578.3333,-432.3,210.8,1.484
3369,1852.4,153010.5,152686.6667,-433,210.6,1.471
3370,1852.95,153115.1,152795,-433.3,210.6,1.463
3371,1853.5,153220.3,152904.3333,-434,210.5,1.448
3372,1854.05,153326.7,153013.6667,-432.1,210.8,1.493
3373,1854.6,153429.9,153123,-431,211,1.516
3374,1855.15,153531.6,153229.6667,-432.4,210.7,1.49
3375,1855.7,153635.1,153336.3333,-430.8,211,1.527
3376,1856.25,153736.2,153443,-427.8,211.5,1.587
3377,1856.8,153833.5,153549.3333,-431.1,211,1.514
3378,1857.35,153935.5,153655.6667,-435.3,210.3,1.45
3379,1857.9,154042,153762,-436.1,212,1.622
3380,1858.45,154137.3,153868.6667,-433.7,210.5,1.471
3381,1859,154242.5,153975.3333,-433.7,210.5,1.452
3382,1859.55,154349.1,154082,-434.9,210.3,1.422
3383,1860.1,154458,154196.6667,-438.4,209.8,1.36
3384,1860.65,154571.9,154311.3333,-433.9,210.5,1.447
3385,1861.2,154679,154426,-433.8,210.5,1.454
3386,1861.75,154785.6,154538,-433.3,210.6,1.462
3387,1862.3,154891.7,154650,-434.3,210.4,1.438
3388,1862.85,154999.7,154762,-436.7,210,1.384
3389,1863.4,155111.9,154884.6667,-441.2,209.3,1.299
3390,1863.95,155231.5,155007.3333,-440.6,209.4,1.316
3391,1864.5,155349.7,155130,-434.7,210.4,1.415
3392,1865.05,155459.6,155246.3333,-435.7,210.2,1.411
3393,1865.6,155569.9,155362.6667,-437.2,210,1.377
3394,1866.15,155683,155479,-438.4,209.8,1.343
3395,1866.7,155799,155604.3333,-442.4,209.1,1.276
3396,1867.25,155921.2,155729.6667,-440.9,209.4,1.3
3397,1867.8,156041.2,155855,-439,209.7,1.33
3398,1868.35,156158.6,155980,-441.3,209.3,1.295
3399,1868.9,156279.2,156105,-440.3,209.5,1.316
3400,1869.45,156397.9,156230,-437.6,209.9,1.362
3401,1870,156512.7,156353.3333,-437.9,209.9,1.361
3402,1870.55,156627.6,156476.6667,-442.3,209.1,1.282
3403,1871.1,156749.6,156600,-436.9,210,1.371
3404,1871.65,156863.8,156720.3333,-437,210,1.382
3405,1872.2,156977.1,156840.6667,-438.5,209.8,1.345
3406,1872.75,157093.6,156961,-440.7,209.4,1.298
3407,1873.3,157214.4,157095.6667,-446.4,208.5,1.194
3408,1873.85,157345.7,157230.3333,-447.1,208.3,1.176
3409,1874.4,157479.2,157365,-446.2,208.5,1.202
3410,1874.95,157609.8,157495.3333,-439.5,209.6,1.314
3411,1875.5,157729.3,157625.6667,-440.6,209.4,1.296
3412,1876.05,157850.6,157756,-444.6,208.8,1.232
3413,1876.6,157978.2,157882.3333,-438,209.8,1.355
3414,1877.15,158094.3,158008.6667,-439,209.7,1.339
3415,1877.7,158211.8,158135,-439.5,209.6,1.329
3416,1878.25,158330.3,158262.3333,-438.7,209.7,1.332
3417,1878.8,158448.5,158389.6667,-444.1,208.8,1.243
3418,1879.35,158575.3,158517,-441.9,209.2,1.288
3419,1879.9,158697.8,158640.6667,-436.5,210.1,1.378
3420,1880.45,158812.3,158764.3333,-437.7,209.9,1.369
3421,1881,158927.6,158888,-437.5,209.9,1.37
3422,1881.55,159043,159011.6667,-437.8,209.9,1.358
3423,1882.1,159159.4,159135.3333,-441.2,209.3,1.306
3424,1882.65,159280.5,159259,-429.3,211.3,1.554
3425,1883.2,159382.4,159366,-428.4,211.4,1.581
3426,1883.75,159482.5,159473,-431.5,210.9,1.521
3427,1884.3,159586.8,159580,-428.2,211.5,1.569
3428,1884.85,159687.8,159691,-435.6,210.2,1.435
3429,1885.4,159798.4,159802,-432.3,210.8,1.491
3430,1885.95,159904.8,159913,-428.7,211.4,1.575
3431,1886.5,160005.7,160017.3333,-426.6,211.7,1.62
3432,1887.05,160103.8,160121.6667,-428.8,211.4,1.599
3433,1887.6,160203.3,160226,-424,212.1,1.682
3434,1888.15,160297.9,160326.6667,-425.4,211.9,1.662
3435,1888.7,160393.7,160427.3333,-427.9,211.5,1.63
3436,1889.25,160491.4,160528,-419.9,212.8,1.775
3437,1889.8,160581.2,160629,-430.6,211.1,1.549
3438,1890.35,160684.1,160730,-426.9,211.7,1.612
3439,1890.9,160783.1,160831,-430.5,211.1,1.537
3440,1891.45,160887,160939.3333,-431,211,1.527
3441,1892,160991.6,161047.6667,-428.8,211.3,1.562
3442,1892.55,161094,161156,-431.4,210.9,1.519
3443,1893.1,161199.2,161265.3333,-430.8,211,1.531
3444,1893.65,161303.8,161374.6667,-428.3,211.4,1.551
3445,1894.2,161407,161484,-438.2,209.8,1.379
3446,1894.75,161523.2,161600,-432.9,210.7,1.471
3447,1895.3,161632.1,161716,-432.1,210.8,1.495
3448,1895.85,161739.4,161832,-430.5,211.1,1.514
3449,1896.4,161845.3,161947.6667,-435.7,210.2,1.423
3450,1896.95,161958.1,162063.3333,-434.8,210.3,1.426
3451,1897.5,162070.8,162179,-435.3,210.3,1.414
3452,1898.05,162184.4,162299.6667,-438,209.8,1.368
3453,1898.6,162301.9,162420.3333,-434.7,210.4,1.415
3454,1899.15,162415.5,162541,-439.7,209.5,1.334
3455,1899.7,162536.1,162664,-435.6,210.2,1.4
3456,1900.25,162651.1,162787,-437.3,209.9,1.388
3457,1900.8,162767.1,162910,-429.8,211.2,1.539
3458,1901.35,162871.8,163021.6667,-426.3,211.7,1.625
3459,1901.9,162971,163133.3333,-437.6,209.9,1.398
3460,1902.45,163086.3,163245,-423.8,212.2,1.658
3461,1903,163183.7,163351,-429.8,211.2,1.562
3462,1903.55,163287,163457,-427.8,211.5,1.596
3463,1904.1,163388.2,163563,-427.4,211.6,1.614
3464,1904.65,163488.3,163668,-425.1,211.9,1.657
3465,1905.2,163585.8,163773,-428.5,211.4,1.603
3466,1905.75,163686.7,163878,-421.7,212.5,1.737
3467,1906.3,163779.9,163983.3333,-429,211.3,1.575
3468,1906.85,163882.6,164088.6667,-429.2,211.3,1.565
3469,1907.4,163986.1,164194,-428.3,211.4,1.584
3470,1907.95,164088.4,164302.3333,-428.3,211.4,1.587
3471,1908.5,164190.6,164410.6667,-427.8,211.5,1.597
3472,1909.05,164292.1,164519,-428,211.5,1.584
3473,1909.6,164394.6,164630.3333,-431.2,210.9,1.527
3474,1910.15,164500.9,164741.6667,-429.2,211.3,1.542
3475,1910.7,164606.2,164853,-434.4,210.4,1.446
3476,1911.25,164718.7,164973.6667,-437.7,209.9,1.378
3477,1911.8,164836.7,165094.3333,-430.9,211,1.51
3478,1912.35,164944.5,165215,-429.6,211.2,1.528
3479,1912.9,165051,165339,-437,210,1.394
3480,1913.45,165167.8,165463,-439,209.7,1.336
3481,1914,165289.8,165587,-440.3,209.4,1.305
3482,1914.55,165414.8,165725.6667,-443.7,208.9,1.247
3483,1915.1,165545.6,165864.3333,-441.5,209.2,1.281
3484,1915.65,165673.1,166003,-437,210,1.374
3485,1916.2,165791.9,166136.3333,-438.5,209.7,1.349
3486,1916.75,165913.1,166269.6667,-439.3,209.6,1.333
3487,1917.3,166035.8,166403,-438,209.8,1.36
3488,1917.85,166156,166538,-436.3,210.1,1.391
3489,1918.4,166273.7,166673,-442,209.2,1.284
3490,1918.95,166401.1,166808,-438,209.8,1.35
3491,1919.5,166522.5,166940.3333,-438.7,209.7,1.355
3492,1920.05,166643.4,167072.6667,-433.4,210.6,1.445
3493,1920.6,166756.8,167205,-436,210.2,1.409
3494,1921.15,166873.3,167339.3333,-439.3,209.6,1.338
3495,1921.7,166995.9,167473.6667,-437.2,210,1.375
3496,1922.25,167115.3,167608,-436,210.2,1.404
3497,1922.8,167232.3,167744,-434.9,210.4,1.411
3498,1923.35,167348.8,167880,-442.3,209.1,1.285
3499,1923.9,167476.8,168016,-433.8,210.5,1.451
3500,1924.45,167590.1,168146.3333,-435.8,210.2,1.421
3501,1925,167706,168276.6667,-432.7,210.7,1.467
3502,1925.55,167818.3,168407,-438.6,209.8,1.358
3503,1926.1,167939.6,168543.6667,-437,210,1.382
3504,1926.65,168059,168680.3333,-436.2,210.1,1.4
3505,1927.2,168176.8,168817,-431.2,211,1.517
3506,1927.75,168285.7,168943.3333,-432.6,210.7,1.489
3507,1928.3,168396.6,169069.6667,-432.2,210.8,1.494
3508,1928.85,168507.2,169196,-432.3,210.8,1.503
3509,1929.4,168617.3,169317,-426.3,211.8,1.629
3510,1929.95,168718.9,169438,-428.8,211.4,1.581
3511,1930.5,168823.6,169559,-434.7,210.4,1.445
3512,1931.05,168938.3,169684.6667,-431.4,210.9,1.513
3513,1931.6,169047.8,169810.3333,-429.9,211.2,1.563
3514,1932.15,169154,169936,-424.8,212,1.659
3515,1932.7,169254,170049.6667,-427.6,211.6,1.634
3516,1933.25,169355.6,170163.3333,-423.2,212.3,1.72
3517,1933.8,169452.2,170277,-421.8,212.5,1.737
3518,1934.35,169547.9,170392,-429.4,211.3,1.595
3519,1934.9,169652.2,170507,-427.4,211.6,1.617
3520,1935.45,169755.1,170622,-425.6,211.9,1.655
3521,1936,169855.8,170741.6667,-426.9,211.7,1.616
3522,1936.55,169958.9,170861.3333,-433.4,210.6,1.488
3523,1937.1,170071,170981,-429.8,211.2,1.555
3524,1937.65,170178.3,171099,-425.6,211.9,1.663
3525,1938.2,170278.7,171217,-426.3,211.8,1.648
3526,1938.75,170380.1,171335,-425.8,211.9,1.658
3527,1939.3,170480.9,171455.6667,-427.6,211.6,1.608
3528,1939.85,170585,171576.3333,-432.1,210.8,1.507
3529,1940.4,170696,171697,-432.7,210.8,1.49
3530,1940.95,170808.4,171821.6667,-432.2,210.8,1.505
3531,1941.5,170919.8,171946.3333,-426.7,211.7,1.631
3532,1942.05,171022.6,172071,-426.4,211.8,1.646
3533,1942.6,171124.5,172198.3333,-435.2,210.4,1.435
3534,1943.15,171241.5,172325.6667,-432.9,210.7,1.473
3535,1943.7,171355.5,172453,-435.3,210.3,1.434
3536,1944.25,171472.6,172587.6667,-435.7,210.3,1.424
3537,1944.8,171590.7,172722.3333,-433.5,210.6,1.469
3538,1945.35,171705.1,172857,-432.6,210.8,1.49
3539,1945.9,171818.1,172990,-432.9,210.7,1.484
3540,1946.45,171931.5,173123,-435.5,210.3,1.43
3541,1947,172049.3,173256,-434.6,210.5,1.441
3542,1947.55,172166.2,173395.3333,-437.2,210,1.391
3543,1948.1,172287.4,173534.6667,-437.5,210,1.385
3544,1948.65,172409.2,173674,-436,210.3,1.412
3545,1949.2,172528.8,173809,-436.9,210.1,1.409
3546,1949.75,172648.6,173944,-431.6,211,1.516
3547,1950.3,172760.1,174079,-427.7,211.6,1.612
3548,1950.85,172864.9,174195,-426.4,211.8,1.658
3549,1951.4,172967,174311,-423.3,212.4,1.725
3550,1951.95,173065.1,174427,-427,211.7,1.656
3551,1952.5,173167.4,174538,-422.6,212.5,1.752
